tc,cta,id_art,id_subsubfam,id_subfam,id_famn,id_seccion,id_subagr,id_agr,vta,uni,id_artn,art_sp,fam_sp,fam_en
111436219,91775378,18729,101070640100,1010706401,10107064,101,107,101,4.57,10,18729,MACARRONES 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
718224777,35787502,76435,101070640100,1010706401,10107064,101,107,101,0.74,1,76435,MARAVILLA 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
808912560,28820862,78490,101070640100,1010706401,10107064,101,107,101,4.32,1,78490,FIDEO CABELLIN 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
801498516,56050089,32327,101070640100,1010706401,10107064,101,107,101,13.8,1,32327,MACARRONES 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
742676106,11601110,51145,101070640100,1010706401,10107064,101,107,101,2.83,1,51145,FIDEOS FINOS 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
722086940,57665636,26161,101070640100,1010706401,10107064,101,107,101,10.01,1,26161,FIDEOS FINOS 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
202818280,50688266,85131,101070640100,1010706401,10107064,101,107,101,11.11,10,85131,FIDEOS FINOS 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
497925092,12891661,17181,101070640100,1010706401,10107064,101,107,101,13.4,1,17181,SPAGHETTI N5 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
128721309,24849830,76052,101070640100,1010706401,10107064,101,107,101,11.19,3,76052,FIDEO CABELLIN 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
480939399,97835245,23738,101070640100,1010706401,10107064,101,107,101,14.93,2,23738,FIDEO CABELLIN 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
823781906,97020467,44313,101070640100,1010706401,10107064,101,107,101,7.7,5,44313,SPAGHETTI N5 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
340994236,33968469,24453,101070640100,1010706401,10107064,101,107,101,11.44,5,24453,SPAGHETTI N5 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
568474997,68324922,29854,101070640100,1010706401,10107064,101,107,101,2.72,1,29854,SPAGHETTI N5 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
361359958,85511490,24526,101070640100,1010706401,10107064,101,107,101,0.28,2,24526,TALLARINES 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
855228574,18969423,37586,101070640100,1010706401,10107064,101,107,101,1.12,2,37586,MACARRONES 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
353666508,90581623,38337,101070640100,1010706401,10107064,101,107,101,13.96,1,38337,SPAGHETTI N5 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
989673183,67246926,92771,101070640100,1010706401,10107064,101,107,101,2.57,1,92771,FIDEOS FINOS 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
154073756,85550585,28204,101070640100,1010706401,10107064,101,107,101,3.13,3,28204,MACARRONES 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
221465252,78666766,80763,101070640100,1010706401,10107064,101,107,101,11.56,2,80763,MARAVILLA 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
631540208,94057651,71905,101070640100,1010706401,10107064,101,107,101,5.27,10,71905,FIDEO CABELLIN 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
283132522,73973754,28571,101070640100,1010706401,10107064,101,107,101,8.13,2,28571,FIDEOS FINOS 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
401418802,53549525,56216,101070640100,1010706401,10107064,101,107,101,4.3,2,56216,FIDEO CABELLIN 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
152694689,25357796,32399,101070640100,1010706401,10107064,101,107,101,5.08,2,32399,MARAVILLA 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
787403248,63858584,82658,101070640100,1010706401,10107064,101,107,101,8.73,5,82658,MACARRONES 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
443960764,36742977,28726,101070640100,1010706401,10107064,101,107,101,3.07,10,28726,MACARRONES 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
470079418,90293976,79899,101070640100,1010706401,10107064,101,107,101,8.4,5,79899,MACARRONES 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
573090938,37779289,27250,101070640100,1010706401,10107064,101,107,101,7.99,10,27250,TALLARINES 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
684856340,76349686,20952,101070640100,1010706401,10107064,101,107,101,4.77,5,20952,TALLARINES 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
631757334,33554522,88671,101070640100,1010706401,10107064,101,107,101,12.4,3,88671,MARAVILLA 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
632337616,95519917,91237,101070640100,1010706401,10107064,101,107,101,4.5,5,91237,MARAVILLA 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
535174565,92649312,83849,101070640100,1010706401,10107064,101,107,101,6.24,3,83849,TALLARINES 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
191221987,16284761,33766,101070640100,1010706401,10107064,101,107,101,3.0,10,33766,FIDEO CABELLIN 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
565188023,88790311,73084,101070640100,1010706401,10107064,101,107,101,10.18,5,73084,SPAGHETTI N5 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
152239564,45438763,67510,101070640100,1010706401,10107064,101,107,101,14.12,5,67510,FIDEOS FINOS 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
264026570,89493743,28738,101070640100,1010706401,10107064,101,107,101,13.98,1,28738,MACARRONES 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
816905906,91493156,65296,101070640100,1010706401,10107064,101,107,101,7.94,5,65296,MACARRONES 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
312555839,95986527,52003,101070640100,1010706401,10107064,101,107,101,9.8,3,52003,MARAVILLA 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
679598122,45260340,87520,101070640100,1010706401,10107064,101,107,101,2.09,1,87520,MARAVILLA 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
623409408,95727070,65274,101070640100,1010706401,10107064,101,107,101,9.66,3,65274,MACARRONES 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
517255004,62382616,40969,101070640100,1010706401,10107064,101,107,101,2.59,5,40969,MACARRONES 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
393233206,16971481,71072,101070640100,1010706401,10107064,101,107,101,12.02,1,71072,MACARRONES 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
578513792,57786690,29502,101070640100,1010706401,10107064,101,107,101,14.09,1,29502,TALLARINES 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
773671954,60503353,23730,101070640100,1010706401,10107064,101,107,101,13.43,2,23730,MARAVILLA 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
578013755,57214978,17103,101070640100,1010706401,10107064,101,107,101,1.41,3,17103,MACARRONES 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
638265825,75085149,44851,101070640100,1010706401,10107064,101,107,101,9.92,10,44851,MACARRONES 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
185568124,33166098,93705,101070640100,1010706401,10107064,101,107,101,1.42,10,93705,FIDEOS FINOS 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
968136691,18147680,47478,101070640100,1010706401,10107064,101,107,101,7.02,2,47478,FIDEO CABELLIN 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
585332722,80089585,96477,101070640100,1010706401,10107064,101,107,101,4.1,1,96477,MACARRONES 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
498321283,12622020,76447,101070640100,1010706401,10107064,101,107,101,0.43,1,76447,MARAVILLA 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
236389465,11730904,46246,101070640100,1010706401,10107064,101,107,101,11.53,2,46246,FIDEOS FINOS 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
923939312,20324274,37146,101070640100,1010706401,10107064,101,107,101,3.06,2,37146,MARAVILLA 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
536854233,74719905,53301,101070640100,1010706401,10107064,101,107,101,5.82,2,53301,FIDEOS FINOS 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
990492425,10715636,12276,101070640100,1010706401,10107064,101,107,101,12.21,3,12276,TALLARINES 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
163325680,97464806,46763,101070640100,1010706401,10107064,101,107,101,9.86,1,46763,MARAVILLA 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
682621402,97564067,53742,101070640100,1010706401,10107064,101,107,101,10.48,3,53742,MACARRONES 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
240928404,44431931,90992,101070640100,1010706401,10107064,101,107,101,14.43,1,90992,TALLARINES 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
869010333,27341818,32616,101070640100,1010706401,10107064,101,107,101,13.98,2,32616,FIDEOS FINOS 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
381736870,83041229,83372,101070640100,1010706401,10107064,101,107,101,2.95,5,83372,FIDEOS FINOS 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
749697719,44468817,91746,101070640100,1010706401,10107064,101,107,101,14.83,1,91746,MACARRONES 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
220469096,76952492,33512,101070640100,1010706401,10107064,101,107,101,7.12,1,33512,FIDEO CABELLIN 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
795703376,60489934,91123,101070640100,1010706401,10107064,101,107,101,7.99,3,91123,MARAVILLA 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
550308803,25880649,37424,101070640100,1010706401,10107064,101,107,101,4.35,10,37424,TALLARINES 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
853227790,46003984,56314,101070640100,1010706401,10107064,101,107,101,0.38,1,56314,SPAGHETTI N5 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
435185738,49178716,22599,101070640100,1010706401,10107064,101,107,101,9.76,10,22599,MACARRONES 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
880961348,94701420,41944,101070640100,1010706401,10107064,101,107,101,11.35,3,41944,SPAGHETTI N5 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
866780176,43998653,56604,101070640100,1010706401,10107064,101,107,101,6.87,1,56604,MACARRONES 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
374488328,63139343,14062,101070640100,1010706401,10107064,101,107,101,5.4,5,14062,SPAGHETTI N5 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
511452512,81603042,86359,101070640100,1010706401,10107064,101,107,101,7.08,1,86359,MARAVILLA 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
921243979,88089247,51965,101070640100,1010706401,10107064,101,107,101,9.35,2,51965,TALLARINES 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
890966939,24788707,27969,101070640100,1010706401,10107064,101,107,101,10.01,10,27969,SPAGHETTI N5 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
998015445,82125535,12553,101070640100,1010706401,10107064,101,107,101,6.9,2,12553,FIDEOS FINOS 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
160151659,85165515,14002,101070640100,1010706401,10107064,101,107,101,10.33,3,14002,FIDEO CABELLIN 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
351820823,97728506,28627,101070640100,1010706401,10107064,101,107,101,8.07,2,28627,FIDEO CABELLIN 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
363549075,19331886,62153,101070640100,1010706401,10107064,101,107,101,2.13,10,62153,MACARRONES 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
348768849,29301206,45912,101070640100,1010706401,10107064,101,107,101,0.5,2,45912,MACARRONES 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
397556031,35365696,27443,101070640100,1010706401,10107064,101,107,101,10.07,3,27443,TALLARINES 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
667551407,80369539,40892,101070640100,1010706401,10107064,101,107,101,11.06,2,40892,MACARRONES 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
752385166,49129884,60203,101070640100,1010706401,10107064,101,107,101,10.88,10,60203,MACARRONES 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
990492425,96269849,68112,101070640100,1010706401,10107064,101,107,101,12.3,5,68112,FIDEO CABELLIN 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
978315623,93297926,48557,101070640100,1010706401,10107064,101,107,101,7.32,2,48557,MACARRONES 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
882994501,21540227,19832,101070640100,1010706401,10107064,101,107,101,4.55,3,19832,FIDEO CABELLIN 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
199220686,87996100,83069,101070640100,1010706401,10107064,101,107,101,6.16,3,83069,MARAVILLA 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
829760156,33941271,56610,101070640100,1010706401,10107064,101,107,101,5.0,5,56610,TALLARINES 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
577316126,69680260,72737,101070640100,1010706401,10107064,101,107,101,5.2,2,72737,FIDEOS FINOS 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
295740219,12778456,15973,101070640100,1010706401,10107064,101,107,101,7.09,2,15973,MARAVILLA 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
544535515,83165935,40945,101070640100,1010706401,10107064,101,107,101,14.41,3,40945,SPAGHETTI N5 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
549841730,77733758,17349,101070640100,1010706401,10107064,101,107,101,9.24,3,17349,FIDEOS FINOS 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
713460523,94652686,98879,101070640100,1010706401,10107064,101,107,101,4.34,2,98879,TALLARINES 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
955409870,26450102,67785,101070640100,1010706401,10107064,101,107,101,6.45,2,67785,FIDEOS FINOS 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
313249705,68408142,84017,101070640100,1010706401,10107064,101,107,101,2.77,10,84017,TALLARINES 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
957234280,22753380,23540,101070640100,1010706401,10107064,101,107,101,0.41,10,23540,FIDEO CABELLIN 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
704496353,25426006,41704,101070640100,1010706401,10107064,101,107,101,3.08,1,41704,MARAVILLA 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
918261920,16458793,58068,101070640100,1010706401,10107064,101,107,101,4.41,1,58068,FIDEO CABELLIN 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
405631241,45417625,50991,101070640100,1010706401,10107064,101,107,101,6.57,10,50991,SPAGHETTI N5 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
325408251,77435727,27168,101070640100,1010706401,10107064,101,107,101,13.37,10,27168,TALLARINES 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
251717295,11222900,76141,101070640100,1010706401,10107064,101,107,101,10.45,2,76141,TALLARINES 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
304025538,77731225,78566,101070640100,1010706401,10107064,101,107,101,9.02,3,78566,FIDEO CABELLIN 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
992392102,25310468,68452,101070640100,1010706401,10107064,101,107,101,3.35,1,68452,MARAVILLA 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
582207241,16191208,91479,101070640100,1010706401,10107064,101,107,101,13.24,2,91479,SPAGHETTI N5 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
594306186,31320814,89063,101070640100,1010706401,10107064,101,107,101,8.23,10,89063,SPAGHETTI N5 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
903442194,63822107,31672,101070640100,1010706401,10107064,101,107,101,11.93,1,31672,FIDEO CABELLIN 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
869879187,24936246,79709,101070640100,1010706401,10107064,101,107,101,9.03,5,79709,FIDEO CABELLIN 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
899892123,20542477,73076,101070640100,1010706401,10107064,101,107,101,9.27,1,73076,FIDEO CABELLIN 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
604300015,80686537,15533,101070640100,1010706401,10107064,101,107,101,0.74,10,15533,SPAGHETTI N5 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
725529713,86011282,41554,101070640100,1010706401,10107064,101,107,101,1.51,10,41554,TALLARINES 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
786807042,83249445,58361,101070640100,1010706401,10107064,101,107,101,0.9,1,58361,FIDEOS FINOS 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
843439528,86432230,90156,101070640100,1010706401,10107064,101,107,101,5.79,1,90156,FIDEOS FINOS 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
922431831,76426671,82327,101070640100,1010706401,10107064,101,107,101,2.42,5,82327,FIDEOS FINOS 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
583120057,29937928,25222,101070640100,1010706401,10107064,101,107,101,2.69,2,25222,MACARRONES 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
271655076,16383641,12202,101070640100,1010706401,10107064,101,107,101,12.29,3,12202,MACARRONES 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
147109156,70274878,51820,101070640100,1010706401,10107064,101,107,101,11.81,1,51820,TALLARINES 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
270470706,87461931,27346,101070640100,1010706401,10107064,101,107,101,12.11,5,27346,MARAVILLA 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
399566444,57863690,52239,101070640100,1010706401,10107064,101,107,101,7.1,3,52239,TALLARINES 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
729236431,63422529,62588,101070640100,1010706401,10107064,101,107,101,10.53,5,62588,MACARRONES 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
923218563,17078974,25949,101070640100,1010706401,10107064,101,107,101,2.87,3,25949,TALLARINES 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
663022495,39246133,88188,101070640100,1010706401,10107064,101,107,101,5.14,5,88188,TALLARINES 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
926675809,82787662,41551,101070640100,1010706401,10107064,101,107,101,10.03,1,41551,SPAGHETTI N5 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
863258415,89265876,90589,101070640100,1010706401,10107064,101,107,101,5.65,3,90589,SPAGHETTI N5 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
455359023,21493805,28727,101070640100,1010706401,10107064,101,107,101,11.52,1,28727,FIDEO CABELLIN 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
691771019,11205154,90412,101070640100,1010706401,10107064,101,107,101,10.13,3,90412,MACARRONES 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
513831748,64287370,84474,101070640100,1010706401,10107064,101,107,101,11.25,5,84474,FIDEO CABELLIN 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
610339984,17122222,13612,101070640100,1010706401,10107064,101,107,101,12.99,3,13612,MACARRONES 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
852426925,77630916,51588,101070640100,1010706401,10107064,101,107,101,2.52,5,51588,TALLARINES 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
741595222,87869452,82108,101070640100,1010706401,10107064,101,107,101,10.4,3,82108,FIDEOS FINOS 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
630797245,65094133,32037,101070640100,1010706401,10107064,101,107,101,11.46,1,32037,MARAVILLA 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
224761703,85988784,47693,101070640100,1010706401,10107064,101,107,101,8.85,3,47693,SPAGHETTI N5 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
254127325,24653130,24816,101070640100,1010706401,10107064,101,107,101,3.85,10,24816,TALLARINES 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
194464598,43287007,45779,101070640100,1010706401,10107064,101,107,101,1.54,5,45779,SPAGHETTI N5 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
902386791,63273595,97018,101070640100,1010706401,10107064,101,107,101,13.08,1,97018,FIDEOS FINOS 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
588402760,61683705,75499,101070640100,1010706401,10107064,101,107,101,9.86,2,75499,FIDEO CABELLIN 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
693609629,71198894,24614,101070640100,1010706401,10107064,101,107,101,2.28,3,24614,FIDEOS FINOS 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
420132230,76884053,77363,101070640100,1010706401,10107064,101,107,101,12.42,5,77363,FIDEOS FINOS 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
259697356,62977975,14917,101070640100,1010706401,10107064,101,107,101,13.42,3,14917,MACARRONES 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
736619919,77272644,41962,101070640100,1010706401,10107064,101,107,101,2.22,5,41962,SPAGHETTI N5 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
698227778,28198197,87831,101070640100,1010706401,10107064,101,107,101,4.22,3,87831,FIDEOS FINOS 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
400988540,81296271,25412,101070640100,1010706401,10107064,101,107,101,11.69,2,25412,MARAVILLA 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
825181636,53127485,99852,101070640100,1010706401,10107064,101,107,101,6.9,5,99852,SPAGHETTI N5 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
180912144,48388154,21216,101070640100,1010706401,10107064,101,107,101,12.44,1,21216,MACARRONES 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
593317033,74574894,52864,101070640100,1010706401,10107064,101,107,101,5.36,2,52864,SPAGHETTI N5 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
882865737,31635981,81694,101070640100,1010706401,10107064,101,107,101,11.66,10,81694,TALLARINES 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
174967074,88232947,22673,101070640100,1010706401,10107064,101,107,101,13.69,1,22673,SPAGHETTI N5 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
502224385,43482593,96662,101070640100,1010706401,10107064,101,107,101,14.06,2,96662,MACARRONES 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
894899055,41708580,19621,101070640100,1010706401,10107064,101,107,101,3.82,10,19621,MARAVILLA 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
535196849,46810510,34294,101070640100,1010706401,10107064,101,107,101,5.13,1,34294,FIDEOS FINOS 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
915371069,77968113,85489,101070640100,1010706401,10107064,101,107,101,13.4,1,85489,SPAGHETTI N5 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
405465526,71038657,58739,101070640100,1010706401,10107064,101,107,101,3.27,3,58739,FIDEOS FINOS 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
475912039,21338106,27237,101070640100,1010706401,10107064,101,107,101,0.38,5,27237,FIDEO CABELLIN 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
371787171,40527418,84011,101070640100,1010706401,10107064,101,107,101,12.5,10,84011,MARAVILLA 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
518571715,60076146,84283,101070640100,1010706401,10107064,101,107,101,0.82,5,84283,FIDEO CABELLIN 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
462315381,19209072,87071,101070640100,1010706401,10107064,101,107,101,7.49,5,87071,FIDEOS FINOS 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
387523519,14912787,34000,101070640100,1010706401,10107064,101,107,101,3.02,10,34000,FIDEO CABELLIN 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
509210859,16709257,27791,101070640100,1010706401,10107064,101,107,101,12.34,10,27791,TALLARINES 1 KG Brand_3,PASTA ALIMENTICIA SE,pasta
839854001,57122341,97689,101070640100,1010706401,10107064,101,107,101,8.19,3,97689,TALLARINES 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
200680683,90687847,75902,101070640100,1010706401,10107064,101,107,101,12.21,5,75902,FIDEOS FINOS 500 G Store_Brand,PASTA ALIMENTICIA SE,pasta
761940298,81828071,26071,101070640100,1010706401,10107064,101,107,101,1.46,10,26071,TALLARINES 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
629025324,99810445,58086,101070640100,1010706401,10107064,101,107,101,1.81,1,58086,MACARRONES 250 G Brand_2,PASTA ALIMENTICIA SE,pasta
845021199,65623771,50173,101070640100,1010706401,10107064,101,107,101,12.59,3,50173,MARAVILLA 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
543224678,33127059,92249,101070640100,1010706401,10107064,101,107,101,2.05,1,92249,SPAGHETTI N5 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
438976359,83969430,41718,101070640100,1010706401,10107064,101,107,101,1.25,2,41718,TALLARINES 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
511952761,97385123,64744,101070640100,1010706401,10107064,101,107,101,14.94,2,64744,SPAGHETTI N5 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
379276161,45856204,13742,101070640100,1010706401,10107064,101,107,101,10.59,3,13742,TALLARINES 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
860639315,63031584,41194,101070640100,1010706401,10107064,101,107,101,11.45,3,41194,FIDEOS FINOS 250 G Brand_1,PASTA ALIMENTICIA SE,pasta
725680649,76271999,64957,101070640100,1010706401,10107064,101,107,101,12.5,5,64957,MACARRONES 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
742114303,46338435,46980,101070640100,1010706401,10107064,101,107,101,3.11,2,46980,FIDEOS FINOS 250 G Brand_3,PASTA ALIMENTICIA SE,pasta
906169073,21144892,54437,101070640100,1010706401,10107064,101,107,101,13.24,1,54437,SPAGHETTI N5 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
491966122,30222345,46429,101070640100,1010706401,10107064,101,107,101,2.52,10,46429,TALLARINES 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
973945148,71746320,66778,101070640100,1010706401,10107064,101,107,101,0.97,3,66778,FIDEO CABELLIN 1 KG Brand_2,PASTA ALIMENTICIA SE,pasta
561359913,73325398,26162,101070640100,1010706401,10107064,101,107,101,5.89,5,26162,SPAGHETTI N5 250 G Store_Brand,PASTA ALIMENTICIA SE,pasta
460553768,63932307,84810,101070640100,1010706401,10107064,101,107,101,7.34,10,84810,SPAGHETTI N5 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
855081962,68827916,79645,101070640100,1010706401,10107064,101,107,101,11.49,3,79645,MARAVILLA 1 KG Brand_1,PASTA ALIMENTICIA SE,pasta
668956624,63494030,53784,101070640100,1010706401,10107064,101,107,101,1.78,3,53784,FIDEOS FINOS 500 G Brand_1,PASTA ALIMENTICIA SE,pasta
696245592,50057294,71738,101070640100,1010706401,10107064,101,107,101,8.95,1,71738,FIDEO CABELLIN 500 G Brand_3,PASTA ALIMENTICIA SE,pasta
567433085,16467471,16598,101070640100,1010706401,10107064,101,107,101,11.75,1,16598,FIDEOS FINOS 1 KG Store_Brand,PASTA ALIMENTICIA SE,pasta
989158455,37928728,80696,101070640100,1010706401,10107064,101,107,101,1.25,2,80696,SPAGHETTI N5 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
558851614,33879904,30470,101070640100,1010706401,10107064,101,107,101,10.65,2,30470,SPAGHETTI N5 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
844005686,66522978,40952,101070640100,1010706401,10107064,101,107,101,14.39,5,40952,FIDEOS FINOS 500 G Brand_2,PASTA ALIMENTICIA SE,pasta
